art_url,published,files_title,files_url
https://computationalcommunication.org/ccr/article/view/124,2023-02-06,PDF,https://computationalcommunication.org/ccr/article/view/124/57
https://computationalcommunication.org/ccr/article/view/132,2023-04-24,PDF,https://computationalcommunication.org/ccr/article/view/132/58
https://computationalcommunication.org/ccr/article/view/178,2023-04-24,PDF,https://computationalcommunication.org/ccr/article/view/178/59
https://computationalcommunication.org/ccr/article/view/133,2023-04-24,PDF,https://computationalcommunication.org/ccr/article/view/133/60
