art_url,published,files_title,files_url
https://computationalcommunication.org/ccr/article/view/125,2022-09-28,PDF,https://computationalcommunication.org/ccr/article/view/125/49
https://computationalcommunication.org/ccr/article/view/116,2022-09-28,PDF,https://computationalcommunication.org/ccr/article/view/116/50
https://computationalcommunication.org/ccr/article/view/115,2022-09-28,PDF,https://computationalcommunication.org/ccr/article/view/115/51
https://computationalcommunication.org/ccr/article/view/114,2022-09-28,PDF,https://computationalcommunication.org/ccr/article/view/114/52
https://computationalcommunication.org/ccr/article/view/130,2022-09-28,PDF,https://computationalcommunication.org/ccr/article/view/130/53
https://computationalcommunication.org/ccr/article/view/41,2022-09-28,PDF,https://computationalcommunication.org/ccr/article/view/41/54
https://computationalcommunication.org/ccr/article/view/120,2022-09-28,PDF,https://computationalcommunication.org/ccr/article/view/120/55
https://computationalcommunication.org/ccr/article/view/94,2022-09-28,PDF,https://computationalcommunication.org/ccr/article/view/94/56
