art_url,published,files_title,files_url
https://computationalcommunication.org/ccr/article/view/37,2019-12-02,PDF,https://computationalcommunication.org/ccr/article/view/37/1
https://computationalcommunication.org/ccr/article/view/27,2019-12-02,PDF,https://computationalcommunication.org/ccr/article/view/27/2
https://computationalcommunication.org/ccr/article/view/10,2019-12-02,PDF,https://computationalcommunication.org/ccr/article/view/10/3
https://computationalcommunication.org/ccr/article/view/21,2019-12-02,PDF,https://computationalcommunication.org/ccr/article/view/21/4
https://computationalcommunication.org/ccr/article/view/22,2019-12-02,PDF,https://computationalcommunication.org/ccr/article/view/22/5
