art_url,published,files_title,files_url
https://computationalcommunication.org/ccr/article/view/91,2021-10-13,PDF,https://computationalcommunication.org/ccr/article/view/91/33
https://computationalcommunication.org/ccr/article/view/18,2021-10-13,PDF,https://computationalcommunication.org/ccr/article/view/18/27
https://computationalcommunication.org/ccr/article/view/51,2021-10-13,PDF,https://computationalcommunication.org/ccr/article/view/51/30
https://computationalcommunication.org/ccr/article/view/45,2021-10-13,PDF,https://computationalcommunication.org/ccr/article/view/45/28
