art_url,published,files_title,files_url
https://computationalcommunication.org/ccr/article/view/32,2020-11-02,PDF,https://computationalcommunication.org/ccr/article/view/32/12
https://computationalcommunication.org/ccr/article/view/31,2020-11-02,PDF,https://computationalcommunication.org/ccr/article/view/31/13
https://computationalcommunication.org/ccr/article/view/38,2020-11-02,PDF,https://computationalcommunication.org/ccr/article/view/38/14
https://computationalcommunication.org/ccr/article/view/39,2020-11-02,PDF,https://computationalcommunication.org/ccr/article/view/39/15
