art_url,published,files_title,files_url
https://computationalcommunication.org/ccr/article/view/40,2021-04-13,PDF,https://computationalcommunication.org/ccr/article/view/40/18
https://computationalcommunication.org/ccr/article/view/34,2021-04-13,PDF,https://computationalcommunication.org/ccr/article/view/34/17
https://computationalcommunication.org/ccr/article/view/44,2021-04-13,PDF,https://computationalcommunication.org/ccr/article/view/44/19
https://computationalcommunication.org/ccr/article/view/33,2021-04-13,PDF,https://computationalcommunication.org/ccr/article/view/33/21
https://computationalcommunication.org/ccr/article/view/86,2021-04-13,PDF,https://computationalcommunication.org/ccr/article/view/86/22
